mode,subset,komoditas,window_size,window_ke,hari_1,hari_2,hari_3,hari_4,hari_5,hari_6,hari_7,target_hari_8
univariate,train,Beras,7,221,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,222,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,223,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,224,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,225,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,226,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.21875
univariate,train,Beras,7,227,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.21875,0.21875
univariate,train,Beras,7,228,0.234375,0.234375,0.234375,0.234375,0.234375,0.21875,0.21875,0.21875
univariate,train,Beras,7,229,0.234375,0.234375,0.234375,0.234375,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,230,0.234375,0.234375,0.234375,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,231,0.234375,0.234375,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,232,0.234375,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,233,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,234,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,235,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,236,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,237,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,238,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,239,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,240,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,241,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,242,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,243,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,244,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,245,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,246,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,247,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,248,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
univariate,train,Beras,7,249,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.203125
univariate,train,Beras,7,250,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.203125,0.203125
univariate,train,Beras,7,251,0.21875,0.21875,0.21875,0.21875,0.21875,0.203125,0.203125,0.203125
univariate,train,Beras,7,252,0.21875,0.21875,0.21875,0.21875,0.203125,0.203125,0.203125,0.203125
univariate,train,Beras,7,253,0.21875,0.21875,0.21875,0.203125,0.203125,0.203125,0.203125,0.203125
univariate,train,Beras,7,254,0.21875,0.21875,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125
univariate,train,Beras,7,255,0.21875,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125
univariate,train,Beras,7,256,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125
univariate,train,Beras,7,257,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125
univariate,train,Beras,7,258,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125
univariate,train,Beras,7,259,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125
univariate,train,Beras,7,260,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125
